,Unnamed: 0.1,Unnamed: 0,Id,Score,Text
3430,3430,3430,3431,1,"I received my order of Grove Square hot cocoa mix today, and was very shocked to see that hydrogenated oil was one of the ingredients in the mix. I have avoided using any products that contains trans fats because of the negative effects on blood lipid levels. I would urge Amazon to require an itemized list of ingredients for all food items listed for sale. If the ingredients had been listed, those of us who have concerns about our health can avoid these products."
3431,3431,3431,3432,5,"I mainly use my Keurig for coffee but thought I'd try this one since I love dark chocolate and it was getting mostly good reviews.  I've tried some other chocolate K-cups and had given up on them since they all seemed pretty watery.  If I can taste water I don't consider it real hot chocolate.  I was pleasantly surprised that this tastes much better than the others I've tried.  (I must admit there are many I haven't tried, but I don't really feel like making a big scientific study of it.)  This will be my source of hot chocolate from now on.<br /><br />I was a little disappointed to see how many ingredients it contains.  That sort of thing worries me a little.  Still, I don't drink hot chocolate that much, so I think I'll survive.  I'll copy the ingredient label here for those concerned plus a few items from the nutrition info:<br /><br />Calories 60, from fat 20.  Trans Fat 0g. Sodium 200mg. Sugars 6g.<br /><br />INGREDIENTS: sugar, glucose syrup solids, cocoa (processed with alkali), partially hydrogenated vegetable oil (may contain coconut, soybean, sunflower, palm and/or canola), modified whey, maltodextrin, salt, natural and artificial flavors, cellulose gum, sodium caseinate, cornstarch, lactose, dipotassium phosphate, sucralose, mono- and diglycerides, silicon dioxide, soy lecithin, artificial color. [Contains milk and soy.]<br /><br />(I always hate seeing artificial coloring in ""dark"" chocolate products.)<br /><br />If I had hot chocolate every day I would consider making it from scratch with more cocoa and fewer chemicals, but since I enjoy the convenience of having it nearly instantly from my Keurig on the occasional whim, I'll just keep a box of these K-cups on hand.  I highly recommend it for the taste, it isn't easy finding good hot chocolate."
3432,3432,3432,3433,1,This does not taste like cocoa it is very weak no matter what cup size you use.I is just not good.
3433,3433,3433,3434,1,"When I got my Keurig I fell in love. I bought a bunch of different sample packs and two boxes of the grove square hot cocoa. I'm a bit of a hot cocoa nut, partially because I can't have caffeine, and partially because it brings back wonderful memories of playing in the snow and the fun of warming up afterwards. I really wanted to love this hot cocoa. I tried all three flavors multiple times, in different ways. I tried them on the different cup sizes, adding things, etc. There's just this strange taste to them that doesn't sit well on the tongue. I'm not sure what it is, but it has a faint ring of sour milk. It really lingers, and I haven't found anything that takes the taste away. I'm going to give my second box to a friend, she doesn't seem to notice it. My daughter and husband both said it tasted weird, so it's not just me. I also took it to a friend's house and have tried them in three different Keurig machines, JUST to make sure mine didn't need to be descaled. So I guess my suggestion is to try it before you go for the multiple boxes."
3434,3434,3434,3435,1,"I ordered this product because of a good price deal.  Amazon shipped accordingly, absolutely no problems there.  However, the taste of this product was horrendous.  It tasted as if someone through chemicals in a cup and told me to brew it.  I personally will go back to buying Swiss Miss in a can and just using the Keurig to give me Hot Water, cheaper and much better tasting."
3435,3435,3435,3436,1,"This has to be without a doubt the WORST tasting Hot Chocolate ever! The best way to describe the taste of ""This Stuff"" is really cheap suger free instant hot chocolate. Swiss Miss instant is way better and cost less. After only 3 cups threw the rest in the garbage where it belongs and canceled my subscribe and save for this ""SLOP""!"
3436,3436,3436,3437,3,"This is okay cocoa. It's not really very smooth, and it's a little watery. I had high hopes, as I love dark chocolate hot cocoa, and the reviews were good. I will finish the box I bought, but will try another brand next time."
3437,3437,3437,3438,3,just got a new keurig and was looking for a great chocklate drink/still looking/this is fair at best/watery and nothing to brag about
3438,3438,3438,3439,4,I haven't actually tried drinking these just as hot cocoa but I know the peppermint flavor is great as a creamer for the Van Houtte Mexican coffee...I'm ordering another box as this adds just the right amount of chocolate to my coffee.  Been trying to find a coffee flavor that does that but so far adding these to the coffee has worked out better :-) I usually have 14 oz at a time so I run 4 oz through as hot chocolate and the other 10 as coffee. I did try another brand of kcup hot cocoa and it wasn't as good as this brand.
3439,3439,3439,3440,5,"We have a new hot beverage cooker. This thing is the closest thing to the futuristic ""replicators"", made know via Star Trek movies and series of various efforts.<br /><br />We love our hot beverage brewer and have added a higher-end unit to our own home environment.<br /><br />We've used such a device and various coffee and tea pods over the last few years, but this kit tops that experience.<br /><br />I especially like the Hot-Chocolate and Tea beverages apart from the hundreds of coffee options.<br /><br />Do consider buying one of their devices and also sample the so very many flavors of coffees, teas and other hot beverages attached to the brewing station."
3440,3440,3440,3441,5,"I'd never heard of this brand but they were very cheap here on Amazon and I was extremely surprised at how good the Dark Chocolate Hot Cocoa is.  Absolutely worth trying, it's really quite good."
3441,3441,3441,3442,3,"This is the best Hot Cocoa I have found so far, BUT I hope I can find better. It's not real chocolately. Wish it were a bit sweeter but on the whole, I would buy it again if I can't find better."
3442,3442,3442,3443,5,This is really great Hot chocolate. The price is right too. Usually I find that hot chocolate k-cups are weak or watery but not this one. I was impressed. The dark chocolate is really yummy! I will be ordering more.
3443,3443,3443,3444,3,"Fortunately, before I purchased I read through enough reviews of these k-cups to discover that they add some artificial sweetener to them along with sugar.  I'm shocked that the item descriptions don't make this clear.  I consider that important information!<br /><br />I decided to give them a try, anyway, considering some reviewers thought it was hard to tell.  I realize that many products do this recently, but they usually fall short of hiding that nasty aftertaste.<br /><br />Sadly, this one does too.  It's close - I can almost enjoy a cup - but it's still unmistakable, especially if you don't consume much artificial sweetener.  (I chew sugar-free gum, and that's it for me.)<br /><br />It's a shame, too, because the chocolate flavor is nice.  In fact, I rated these a 3 simply because my son tolerates the sweetener enough to drink them.  And I was really jazzed about the caramel cappuccino before I found out about the sweetener...but now I won't be buying any.  (Side note: many cappuccino reviewers complained that they're instant coffees that taste like gas station cappuccino - that would be fine with me, if it weren't for the artificial sweetener which those gas station cappuccinos don't have.)<br /><br />If they begin to offer a line without the artificial sweetener, I'd buy it, but until then I'm staying away from Grove Square products."
